,pais,Edad,Educacion,Corrupcion,Democracia,Sexo,Satisfaccion,Economia,Educacion_Niveles,Gini,Cor.politic,PIB
8513,Costa Rica,51,11,2,2,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8514,Costa Rica,25,17,4,2,Hombre,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8515,Costa Rica,22,11,5,3,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8516,Costa Rica,45,11,2,1,Mujer,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8517,Costa Rica,41,17,5,3,Mujer,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8518,Costa Rica,46,14,2,2,Hombre,2,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8519,Costa Rica,48,12,2,1,Mujer,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8520,Costa Rica,28,11,5,3,Mujer,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8521,Costa Rica,18,10,4,3,Mujer,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8522,Costa Rica,31,5,3,2,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8523,Costa Rica,26,12,3,2,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8524,Costa Rica,34,11,4,3,Hombre,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8525,Costa Rica,46,14,2,3,Mujer,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8526,Costa Rica,65,3,3,2,Mujer,2,3,Básica,49.18000031,0.16224511,9485.709961
8527,Costa Rica,21,11,4,3,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8528,Costa Rica,67,6,2,3,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8529,Costa Rica,33,8,5,3,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8530,Costa Rica,23,11,4,3,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8531,Costa Rica,46,6,4,2,Hombre,1,2,Básica,49.18000031,0.16224511,9485.709961
8532,Costa Rica,49,11,5,2,Hombre,1,1,Media/secundaria,49.18000031,0.16224511,9485.709961
8533,Costa Rica,23,12,2,3,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8534,Costa Rica,19,9,4,3,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8535,Costa Rica,51,10,4,3,Hombre,3,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8536,Costa Rica,44,6,4,2,Mujer,1,2,Básica,49.18000031,0.16224511,9485.709961
8537,Costa Rica,31,11,3,3,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8538,Costa Rica,34,6,4,2,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8539,Costa Rica,19,13,4,2,Mujer,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8540,Costa Rica,41,9,4,4,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8541,Costa Rica,42,6,4,3,Mujer,1,2,Básica,49.18000031,0.16224511,9485.709961
8542,Costa Rica,53,14,4,2,Mujer,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8543,Costa Rica,22,11,3,2,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8544,Costa Rica,56,15,3,2,Mujer,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8545,Costa Rica,44,6,2,2,Hombre,2,2,Básica,49.18000031,0.16224511,9485.709961
8546,Costa Rica,27,18,2,2,Hombre,2,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8547,Costa Rica,65,6,3,1,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8548,Costa Rica,19,11,3,2,Hombre,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8549,Costa Rica,31,18,4,3,Mujer,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8550,Costa Rica,26,16,2,2,Mujer,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8551,Costa Rica,28,6,4,3,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8552,Costa Rica,51,15,3,3,Hombre,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8553,Costa Rica,50,4,2,3,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8554,Costa Rica,52,11,4,2,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8555,Costa Rica,30,1,4,3,Mujer,2,2,Básica,49.18000031,0.16224511,9485.709961
8556,Costa Rica,51,6,5,1,Hombre,4,3,Básica,49.18000031,0.16224511,9485.709961
8557,Costa Rica,65,18,2,2,Mujer,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8558,Costa Rica,42,6,4,2,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8559,Costa Rica,34,18,4,1,Hombre,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8560,Costa Rica,35,16,4,3,Mujer,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8561,Costa Rica,27,18,3,3,Mujer,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8562,Costa Rica,23,18,3,3,Mujer,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8563,Costa Rica,83,17,1,2,Mujer,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8564,Costa Rica,39,16,2,3,Mujer,2,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8565,Costa Rica,37,11,5,3,Hombre,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8566,Costa Rica,57,1,2,2,Mujer,4,3,Básica,49.18000031,0.16224511,9485.709961
8567,Costa Rica,23,11,4,2,Hombre,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8568,Costa Rica,82,6,1,1,Hombre,1,2,Básica,49.18000031,0.16224511,9485.709961
8569,Costa Rica,35,17,4,2,Mujer,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8570,Costa Rica,21,11,4,3,Hombre,3,1,Media/secundaria,49.18000031,0.16224511,9485.709961
8571,Costa Rica,45,6,2,3,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8572,Costa Rica,39,6,3,2,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8573,Costa Rica,79,11,3,2,Hombre,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8574,Costa Rica,34,11,4,3,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8575,Costa Rica,18,10,3,3,Mujer,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8576,Costa Rica,47,10,5,3,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8577,Costa Rica,49,10,5,2,Hombre,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8578,Costa Rica,50,10,3,2,Mujer,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8579,Costa Rica,29,1,3,3,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8580,Costa Rica,26,2,5,3,Mujer,3,3,Básica,49.18000031,0.16224511,9485.709961
8581,Costa Rica,38,6,4,3,Hombre,3,3,Básica,49.18000031,0.16224511,9485.709961
8582,Costa Rica,37,11,5,3,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8583,Costa Rica,54,11,2,1,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8584,Costa Rica,56,6,4,3,Mujer,2,3,Básica,49.18000031,0.16224511,9485.709961
8585,Costa Rica,64,6,3,3,Mujer,2,2,Básica,49.18000031,0.16224511,9485.709961
8586,Costa Rica,32,11,3,3,Hombre,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8587,Costa Rica,19,10,3,2,Hombre,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8588,Costa Rica,26,11,4,2,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8589,Costa Rica,26,11,3,2,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8590,Costa Rica,32,18,5,3,Hombre,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8591,Costa Rica,36,18,4,3,Hombre,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8592,Costa Rica,63,6,3,2,Hombre,2,3,Básica,49.18000031,0.16224511,9485.709961
8593,Costa Rica,26,13,4,3,Hombre,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8594,Costa Rica,59,5,2,3,Hombre,2,2,Básica,49.18000031,0.16224511,9485.709961
8595,Costa Rica,60,1,3,4,Hombre,3,3,Básica,49.18000031,0.16224511,9485.709961
8596,Costa Rica,23,11,3,2,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8597,Costa Rica,35,10,2,2,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8598,Costa Rica,46,6,2,2,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8599,Costa Rica,27,7,3,3,Mujer,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8600,Costa Rica,41,10,3,3,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8601,Costa Rica,28,6,2,3,Mujer,2,3,Básica,49.18000031,0.16224511,9485.709961
8602,Costa Rica,61,8,2,2,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8603,Costa Rica,40,13,5,3,Mujer,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8604,Costa Rica,46,6,2,1,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8605,Costa Rica,30,6,2,4,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8606,Costa Rica,46,18,2,2,Mujer,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8607,Costa Rica,76,13,5,1,Mujer,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8608,Costa Rica,43,6,3,3,Hombre,1,2,Básica,49.18000031,0.16224511,9485.709961
8609,Costa Rica,68,0,5,3,Hombre,1,3,Sin estudios,49.18000031,0.16224511,9485.709961
8610,Costa Rica,24,9,3,2,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8611,Costa Rica,35,15,3,4,Hombre,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8612,Costa Rica,19,7,3,2,Mujer,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8613,Costa Rica,22,8,2,3,Mujer,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8614,Costa Rica,20,8,2,4,Mujer,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8615,Costa Rica,27,11,3,2,Hombre,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8616,Costa Rica,29,8,5,3,Hombre,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8617,Costa Rica,38,11,4,2,Hombre,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8618,Costa Rica,28,9,4,3,Hombre,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8619,Costa Rica,60,6,5,2,Mujer,2,3,Básica,49.18000031,0.16224511,9485.709961
8620,Costa Rica,18,11,3,3,Hombre,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8621,Costa Rica,55,6,4,2,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8622,Costa Rica,86,4,5,2,Hombre,2,3,Básica,49.18000031,0.16224511,9485.709961
8623,Costa Rica,41,6,4,3,Hombre,2,3,Básica,49.18000031,0.16224511,9485.709961
8624,Costa Rica,18,5,3,2,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8625,Costa Rica,23,11,4,2,Mujer,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8626,Costa Rica,68,4,5,4,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8627,Costa Rica,64,14,5,4,Hombre,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8628,Costa Rica,48,15,4,4,Mujer,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8629,Costa Rica,66,11,4,2,Mujer,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8630,Costa Rica,20,9,5,3,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8631,Costa Rica,33,8,4,2,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8632,Costa Rica,55,4,2,3,Mujer,2,2,Básica,49.18000031,0.16224511,9485.709961
8633,Costa Rica,59,17,3,2,Hombre,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8634,Costa Rica,60,11,2,2,Mujer,4,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8635,Costa Rica,23,11,3,3,Hombre,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8636,Costa Rica,68,5,2,3,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8637,Costa Rica,20,11,4,3,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8638,Costa Rica,52,5,5,3,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8639,Costa Rica,31,6,4,3,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8640,Costa Rica,18,11,5,3,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8641,Costa Rica,32,6,4,2,Mujer,4,2,Básica,49.18000031,0.16224511,9485.709961
8642,Costa Rica,43,6,5,3,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8643,Costa Rica,35,0,5,3,Mujer,1,3,Sin estudios,49.18000031,0.16224511,9485.709961
8644,Costa Rica,80,18,3,2,Mujer,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8645,Costa Rica,29,11,3,1,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8646,Costa Rica,31,6,5,2,Hombre,1,2,Básica,49.18000031,0.16224511,9485.709961
8647,Costa Rica,44,9,5,3,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8648,Costa Rica,38,6,5,2,Hombre,2,3,Básica,49.18000031,0.16224511,9485.709961
8649,Costa Rica,30,6,5,2,Hombre,1,2,Básica,49.18000031,0.16224511,9485.709961
8650,Costa Rica,28,6,5,3,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8651,Costa Rica,30,7,5,2,Mujer,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8652,Costa Rica,19,11,1,2,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8653,Costa Rica,18,11,2,2,Hombre,1,1,Media/secundaria,49.18000031,0.16224511,9485.709961
8654,Costa Rica,32,15,5,3,Mujer,2,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8655,Costa Rica,37,8,4,1,Hombre,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8656,Costa Rica,23,17,1,1,Mujer,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8657,Costa Rica,67,5,4,2,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8658,Costa Rica,19,11,4,2,Hombre,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8659,Costa Rica,68,9,2,2,Hombre,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8660,Costa Rica,32,8,4,3,Mujer,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8661,Costa Rica,36,18,4,2,Hombre,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8662,Costa Rica,41,9,3,3,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8663,Costa Rica,23,6,2,4,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8664,Costa Rica,20,11,5,2,Mujer,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8665,Costa Rica,63,17,2,3,Hombre,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8666,Costa Rica,59,2,5,3,Mujer,2,3,Básica,49.18000031,0.16224511,9485.709961
8667,Costa Rica,45,6,3,2,Mujer,2,3,Básica,49.18000031,0.16224511,9485.709961
8668,Costa Rica,20,11,3,3,Mujer,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8669,Costa Rica,19,8,4,2,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8670,Costa Rica,35,15,4,2,Mujer,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8671,Costa Rica,64,13,1,3,Mujer,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8672,Costa Rica,19,8,5,3,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8673,Costa Rica,19,11,3,2,Hombre,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8674,Costa Rica,45,10,4,2,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8675,Costa Rica,49,16,4,2,Mujer,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8676,Costa Rica,41,11,3,4,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8677,Costa Rica,19,6,5,3,Hombre,2,2,Básica,49.18000031,0.16224511,9485.709961
8678,Costa Rica,26,13,5,2,Hombre,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8679,Costa Rica,26,13,2,2,Hombre,1,1,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8680,Costa Rica,55,18,4,4,Mujer,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8681,Costa Rica,43,17,4,2,Mujer,2,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8682,Costa Rica,31,18,3,3,Hombre,2,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8683,Costa Rica,57,17,4,3,Hombre,4,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8684,Costa Rica,27,18,4,2,Mujer,2,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8685,Costa Rica,54,10,3,3,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8686,Costa Rica,54,15,4,1,Hombre,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8687,Costa Rica,34,10,5,2,Hombre,4,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8688,Costa Rica,29,8,4,3,Mujer,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8689,Costa Rica,37,11,5,3,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8690,Costa Rica,24,6,4,2,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8691,Costa Rica,68,9,2,3,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8692,Costa Rica,45,6,5,3,Hombre,4,3,Básica,49.18000031,0.16224511,9485.709961
8693,Costa Rica,22,11,2,3,Hombre,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8694,Costa Rica,23,8,4,3,Mujer,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8695,Costa Rica,40,18,4,3,Mujer,2,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8696,Costa Rica,55,6,3,3,Mujer,1,2,Básica,49.18000031,0.16224511,9485.709961
8697,Costa Rica,36,9,4,3,Mujer,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8698,Costa Rica,20,11,2,3,Mujer,3,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8699,Costa Rica,33,9,3,2,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8700,Costa Rica,23,12,4,3,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8701,Costa Rica,30,15,4,2,Mujer,2,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8702,Costa Rica,56,11,4,2,Hombre,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8703,Costa Rica,66,6,5,3,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8704,Costa Rica,21,6,2,3,Mujer,1,2,Básica,49.18000031,0.16224511,9485.709961
8705,Costa Rica,37,9,2,2,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8706,Costa Rica,31,18,2,2,Hombre,2,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8707,Costa Rica,28,9,4,2,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8708,Costa Rica,33,15,3,2,Hombre,2,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8709,Costa Rica,18,11,3,2,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8710,Costa Rica,72,3,5,2,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8711,Costa Rica,33,18,3,3,Hombre,2,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8712,Costa Rica,36,6,2,3,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8713,Costa Rica,60,16,5,2,Hombre,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8714,Costa Rica,19,11,3,3,Hombre,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8715,Costa Rica,24,6,4,2,Mujer,1,2,Básica,49.18000031,0.16224511,9485.709961
8716,Costa Rica,35,11,4,3,Mujer,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8717,Costa Rica,46,6,3,2,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8718,Costa Rica,51,7,4,3,Hombre,3,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8719,Costa Rica,40,9,3,2,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8720,Costa Rica,37,8,5,3,Mujer,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8721,Costa Rica,69,18,3,2,Hombre,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8722,Costa Rica,59,6,5,4,Hombre,2,3,Básica,49.18000031,0.16224511,9485.709961
8723,Costa Rica,21,12,3,3,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8724,Costa Rica,31,12,4,3,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8725,Costa Rica,50,18,4,2,Hombre,2,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8726,Costa Rica,52,9,5,2,Mujer,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8727,Costa Rica,32,2,3,3,Hombre,2,3,Básica,49.18000031,0.16224511,9485.709961
8728,Costa Rica,68,14,2,2,Mujer,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8729,Costa Rica,56,6,2,2,Mujer,2,2,Básica,49.18000031,0.16224511,9485.709961
8730,Costa Rica,56,5,3,3,Hombre,3,2,Básica,49.18000031,0.16224511,9485.709961
8731,Costa Rica,55,6,2,1,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8732,Costa Rica,36,8,3,3,Mujer,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8733,Costa Rica,46,17,4,3,Hombre,2,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8734,Costa Rica,23,11,4,4,Hombre,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8735,Costa Rica,62,8,4,3,Mujer,3,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8736,Costa Rica,30,5,5,3,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8737,Costa Rica,61,17,2,1,Hombre,4,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8738,Costa Rica,34,9,5,3,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8739,Costa Rica,42,11,4,2,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8740,Costa Rica,42,13,3,2,Hombre,2,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8741,Costa Rica,19,11,3,2,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8742,Costa Rica,25,10,3,3,Mujer,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8743,Costa Rica,68,3,5,2,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8744,Costa Rica,20,10,3,3,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8745,Costa Rica,20,10,4,3,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8746,Costa Rica,20,11,3,2,Hombre,2,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8747,Costa Rica,33,7,5,3,Mujer,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8748,Costa Rica,36,9,4,2,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8749,Costa Rica,53,6,3,3,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8750,Costa Rica,46,12,5,1,Hombre,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8751,Costa Rica,56,18,3,2,Mujer,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8752,Costa Rica,19,9,2,3,Mujer,2,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8753,Costa Rica,24,17,3,2,Hombre,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8754,Costa Rica,21,11,2,4,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8755,Costa Rica,32,6,4,4,Hombre,2,3,Básica,49.18000031,0.16224511,9485.709961
8756,Costa Rica,60,6,3,2,Mujer,2,3,Básica,49.18000031,0.16224511,9485.709961
8757,Costa Rica,27,11,4,3,Hombre,1,2,Media/secundaria,49.18000031,0.16224511,9485.709961
8758,Costa Rica,60,6,4,3,Mujer,1,2,Básica,49.18000031,0.16224511,9485.709961
8759,Costa Rica,19,9,5,4,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8760,Costa Rica,45,6,2,1,Mujer,1,3,Básica,49.18000031,0.16224511,9485.709961
8761,Costa Rica,77,9,4,3,Hombre,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8762,Costa Rica,36,6,2,4,Hombre,2,2,Básica,49.18000031,0.16224511,9485.709961
8763,Costa Rica,23,16,2,2,Mujer,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8764,Costa Rica,72,6,3,2,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8765,Costa Rica,28,12,3,1,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8766,Costa Rica,39,18,2,2,Mujer,3,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8767,Costa Rica,30,6,5,3,Mujer,2,3,Básica,49.18000031,0.16224511,9485.709961
8768,Costa Rica,79,6,3,1,Hombre,1,3,Básica,49.18000031,0.16224511,9485.709961
8769,Costa Rica,47,8,5,4,Hombre,3,3,Media/secundaria,49.18000031,0.16224511,9485.709961
8770,Costa Rica,79,3,4,2,Mujer,1,2,Básica,49.18000031,0.16224511,9485.709961
8771,Costa Rica,36,14,5,3,Hombre,1,3,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8772,Costa Rica,28,6,4,3,Mujer,3,3,Básica,49.18000031,0.16224511,9485.709961
8773,Costa Rica,41,15,4,2,Mujer,2,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8774,Costa Rica,40,13,3,3,Mujer,3,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8775,Costa Rica,20,11,4,2,Hombre,2,1,Media/secundaria,49.18000031,0.16224511,9485.709961
8776,Costa Rica,59,18,2,2,Mujer,1,2,Educación superior/postgrados,49.18000031,0.16224511,9485.709961
8777,Costa Rica,22,11,4,3,Mujer,1,3,Media/secundaria,49.18000031,0.16224511,9485.709961
